true_form	predicted_form	edit_distance	normalized_edit_distance	correct_chars	consonant_errors	vowel_errors	phonotactic_valid	char_error_rate	feature_distance	normalized_feature_distance	exact_match
kwadrɪlatɛrʊm	ɣwaðɾiladeɾo	9	0.6923076923076923	4	6	3	True	0.6923076923076923	4.4	0.0676923076923077	0
kwadrarɛ	kwaðɾaɾ	4	0.5	4	3	1	True	0.5	2.65	0.06625	0
kwadrʊplɪkarɛ	ɣwadrubliɣare	6	0.46153846153846156	7	3	3	True	0.46153846153846156	1.8499999999999999	0.028461538461538458	0
kwadrʊplarɛ	ɣwadʁyple	6	0.5454545454545454	5	3	3	True	0.5454545454545454	3.4000000000000004	0.06181818181818183	0
kwadrʊplʊm	ɣwadrublo	5	0.5	5	3	2	True	0.5	2.3499999999999996	0.04699999999999999	0
kwadrʊm	kaʁo	5	0.7142857142857143	2	4	1	True	0.7142857142857143	3.7	0.10571428571428572	0
kwaɪsitʊm	ɣet	8	0.8888888888888888	1	4	4	True	0.8888888888888888	6.5	0.14444444444444443	0
kwaɪstɪonɛm	kestjune	7	0.6363636363636364	4	2	5	True	0.6363636363636364	4.4	0.08	0
kwaɪstɪonarɪʊm	ɣestjoneʁ	10	0.7142857142857143	4	4	6	True	0.7142857142857143	7.0	0.1	0
kwalɪfɪkarɛ	kalifje	7	0.6363636363636364	4	3	4	True	0.6363636363636364	4.7	0.08545454545454546	0
kwalɪtatɛm	galidade	7	0.7	3	5	2	True	0.7	2.95	0.059000000000000004	0
kwartʊm	ɣwaɾədʊ	5	0.7142857142857143	3	4	0	True	0.7142857142857143	3.75	0.10714285714285714	0
kwassarɛ	keɪʃɐɹ	7	0.875	1	4	3	True	0.875	4.1	0.1025	0
kwatɛrnos	kwaðeɾno	4	0.4444444444444444	5	3	1	True	0.4444444444444444	2.7	0.060000000000000005	0
kwɛrkɛʊm	ɣwerdʃa	6	0.75	2	3	3	True	0.75	3.8000000000000003	0.095	0
kwɛrkʊm	ɣwertʃa	5	0.7142857142857143	2	3	2	False	0.7142857142857143	2.95	0.0842857142857143	0
kwɛrelam	ɣwerela	3	0.375	5	2	1	True	0.375	1.7	0.042499999999999996	0
kwɛrɛllam	keɾeʎa	7	0.7777777777777778	2	5	2	True	0.7777777777777778	5.4	0.12000000000000001	0
kwɛrɪmonɪam	ɣwerimonia	5	0.45454545454545453	6	2	3	True	0.45454545454545453	1.7	0.030909090909090907	0
kwɛrkwɛdʊlam	zaʁzel	11	0.9166666666666666	1	7	4	True	0.9166666666666666	8.05	0.13416666666666668	0
kwɛrkwetʊm	gwertʃeto	6	0.6	4	4	2	False	0.6	2.65	0.053	0
kwɛrʊlʊm	ɣeɾulʊ	6	0.75	2	4	2	True	0.75	4.1	0.1025	0
kwɛm	ne	4	1.0	0	3	1	True	1.0	2.7	0.135	0
kwɛmkʊmkwɛ	ɣjunɣwe	9	0.9	1	6	3	True	0.9	5.1000000000000005	0.10200000000000001	0
kwɪeskɛntɪam	ɣwjeʃentsa	7	0.5833333333333334	5	4	3	False	0.5833333333333334	4.95	0.0825	0
kwɪetantɪam	ɣidɑz	11	1.0	0	6	5	True	1.0	7.2	0.13090909090909092	0
kwɪetarɛ	ɣetare	4	0.5	4	2	2	True	0.5	2.7	0.0675	0
kwɪetudɪnɛm	ɣjedud	8	0.7272727272727273	3	5	3	True	0.7272727272727273	6.0	0.10909090909090909	0
kwiŋkʊŋkɛm	ɣinɣunθe	9	0.9	1	7	2	True	0.9	5.1	0.102	0
kwiŋɡɛntos	ɣinjentos	5	0.5	5	4	1	True	0.5	2.95	0.059000000000000004	0
kwiŋkwɛnnalɛm	ɣeɣenal	10	0.7692307692307693	3	7	3	True	0.7692307692307693	7.2	0.11076923076923077	0
kwiŋkwɛnnɛm	ðʃinɣwene	8	0.7272727272727273	3	6	2	True	0.7272727272727273	4.9	0.0890909090909091	0
kwintʊm	ɣinto	4	0.5714285714285714	3	3	1	True	0.5714285714285714	2.7	0.07714285714285715	0
kwɪrinalɛm	kwirinale	3	0.3	7	1	2	True	0.3	1.2	0.024	0
kwɪrinʊm	kwirino	3	0.375	5	1	2	True	0.375	1.2	0.03	0
kwɪs	ki	3	0.75	1	2	1	True	0.75	2.0	0.1	0
kʷiskʷe	ɣizɣe	5	0.7142857142857143	2	5	0	True	0.7142857142857143	3.25	0.09285714285714286	0
kwɔtidɪanʊm	ɣoʤðje	11	1.0	0	6	5	True	1.0	7.15	0.13	0
rabʊlam	ʁabulɐ	4	0.5714285714285714	3	2	2	True	0.5714285714285714	2.1	0.060000000000000005	0
rakematʊm	ʁɐzimadʊ	6	0.6666666666666666	3	4	2	True	0.6666666666666666	2.7	0.060000000000000005	0
rakemɪfɛrʊm	ʁɐzɨmifɨɾʊ	8	0.7272727272727273	3	4	4	True	0.7272727272727273	4.05	0.07363636363636364	0
rakemari	raθimaɾ	4	0.5	4	2	2	True	0.5	1.9	0.0475	0
rakemosʊm	ratʃemozo	5	0.5555555555555556	5	3	1	True	0.5555555555555556	2.7	0.060000000000000005	0
rakemʊm	ratʃemo	4	0.5714285714285714	4	2	1	True	0.5714285714285714	2.45	0.07	0
radɪatɪonɛm	radjatsje	6	0.5454545454545454	5	2	4	False	0.5454545454545454	4.7	0.08545454545454546	0
radikʊlam	riʤɣe	7	0.7777777777777778	2	4	3	True	0.7777777777777778	5.4	0.12000000000000001	0
radɪarɛ	ʁadje	5	0.7142857142857143	2	2	3	True	0.7142857142857143	3.2	0.09142857142857143	0
radikɛm	rəðəðʃinə	8	0.8888888888888888	2	3	2	True	1.1428571428571428	3.8	0.10857142857142857	0
radɛrɛ	ʁaze	5	0.8333333333333334	1	3	2	True	0.8333333333333334	2.95	0.09833333333333334	0
radʊlam	ʁadulɐ	4	0.5714285714285714	3	2	2	True	0.5714285714285714	2.1	0.060000000000000005	0
rajam	ʁe	5	1.0	0	3	2	True	1.0	3.9	0.156	0
rallʊm	raʎa	4	0.6666666666666666	2	3	1	True	0.6666666666666666	3.6	0.12000000000000001	0
ramʊm	ram	2	0.4	3	1	1	True	0.4	2	0.08	0
raŋkorɛm	renkoɾ	5	0.625	3	3	2	True	0.625	3.3	0.08249999999999999	0
ranʊŋkʊlʊm	ʁənoɣyl	8	0.8	2	4	4	True	0.8	4.8	0.096	0
rapakɛm	rabat	4	0.5714285714285714	3	3	1	True	0.5714285714285714	2.5	0.07142857142857142	0
rapɪdɪtatɛm	rabiʤda	8	0.7272727272727273	4	4	3	True	0.7272727272727273	5.25	0.09545454545454546	0
rapɪdʊm	rapid	3	0.42857142857142855	4	1	2	True	0.42857142857142855	2.0	0.05714285714285714	0
rapinam	rapina	1	0.14285714285714285	6	1	0	True	0.14285714285714285	1	0.02857142857142857	0
rapɛrɛ	rəp	4	0.6666666666666666	2	1	3	True	0.6666666666666666	3.4	0.11333333333333333	0
raptarɛ	rataɾ	3	0.42857142857142855	4	2	1	True	0.42857142857142855	2.4	0.06857142857142857	0
raptorɛm	ratoɾ	4	0.5	4	3	1	True	0.5	3.4	0.08499999999999999	0
raptʊm	ʁat	4	0.6666666666666666	2	3	1	True	0.6666666666666666	3.5	0.11666666666666667	0
rapʊm	rapa	2	0.4	3	1	1	True	0.4	1.6	0.064	0
rarɛfakɛrɛ	ʁaʁefje	8	0.8	2	4	4	True	0.8	4.9	0.098	0
rastɛllʊm	rastɾiʎo	5	0.5555555555555556	4	3	2	True	0.5555555555555556	3.5999999999999996	0.07999999999999999	0
rastrʊm	rastru	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.4	0.04	0
rasuram	razura	2	0.2857142857142857	5	2	0	True	0.2857142857142857	1.25	0.03571428571428571	0
ratɪonabɪlɛm	radʒonevole	7	0.5833333333333334	5	3	4	True	0.5833333333333334	3.7	0.06166666666666667	0
ratɛm	ʁado	4	0.8	1	3	1	True	0.8	2.35	0.094	0
raʊkʊm	raʊko	2	0.3333333333333333	4	1	1	True	0.3333333333333333	1.2	0.04	0
rɛaktɪonɛm	reatsione	6	0.6	5	2	3	False	0.6	1.9	0.038	0
rɛaɡerɛ	ʁeaʒiʁ	6	0.8571428571428571	1	3	3	True	0.8571428571428571	2.95	0.0842857142857143	0
rɛalɪtatɛm	realta	5	0.5	5	2	3	True	0.5	4.2	0.084	0
rɛatʊm	reato	3	0.5	3	1	2	True	0.5	1.4	0.04666666666666666	0
rɛbɛllarɛ	ʁəβele	8	0.8888888888888888	1	4	4	True	0.8888888888888888	5.05	0.11222222222222222	0
rɛkalkɪtrarɛ	ʁegalsidʁe	10	0.8333333333333334	2	6	4	True	0.8333333333333334	4.4	0.07333333333333333	0
rɛkapɪtʊlarɛ	riɣabitolare	6	0.5	6	2	4	True	0.5	1.3499999999999999	0.0225	0
rɛkaptɪarɛ	ʁəʃase	9	0.9	1	5	4	True	0.9	5.65	0.113	0
rɛkedɛrɛ	ʁəzede	6	0.75	2	3	3	True	0.75	3.6000000000000005	0.09000000000000001	0
rɛkɛntɛm	reθjen	7	0.875	2	3	3	True	0.875	3.6500000000000004	0.09125000000000001	0
rɛkenserɛ	redʃensire	5	0.5	5	1	3	True	0.5555555555555556	1.9	0.042222222222222223	0
rɛkensɪonɛm	ʁəzɑzjo	10	0.9090909090909091	1	6	4	True	0.9090909090909091	7.05	0.12818181818181817	0
rɛkɛptatorɛm	ritʃettatore	7	0.5833333333333334	6	3	3	False	0.5833333333333334	3.0999999999999996	0.05166666666666666	0
rɛkɛptarɛ	ʁesɨtaɹ	7	0.7777777777777778	2	4	3	True	0.7777777777777778	3.85	0.08555555555555555	0
rɛkɛptam	retsetə	6	0.75	2	3	3	False	0.75	3.85	0.09625	0
rɛkɛssiwʊm	redʃessivo	7	0.7	4	3	3	False	0.7	3.3499999999999996	0.06699999999999999	0
rɛkɛssʊm	ʁesesʊ	6	0.75	3	3	2	True	0.75	3.4	0.08499999999999999	0
rɛkɪdɛrɛ	redʃidere	6	0.6666666666666666	3	1	4	True	0.75	2.0999999999999996	0.05249999999999999	0
rɛkɪtatɪonɛm	retʃitatsione	8	0.6153846153846154	6	2	4	False	0.6666666666666666	3.6500000000000004	0.060833333333333336	0
reklamatɪonɛm	ʁeɣlamasjo	7	0.5384615384615384	6	5	2	True	0.5384615384615384	5.25	0.08076923076923077	0
rɛklamarɛ	reklamare	2	0.2222222222222222	7	0	2	True	0.2222222222222222	0.3999999999999999	0.008888888888888887	0
rɛklinarɛ	reklinare	2	0.2222222222222222	7	0	2	True	0.2222222222222222	0.3999999999999999	0.008888888888888887	0
rɛkɔŋnoskɛrɛ	rikonoʃere	7	0.5833333333333334	5	3	4	True	0.5833333333333334	2.8500000000000005	0.04750000000000001	0
rɛkɔŋkɪlɪatɪonɛm	ʁeɣosiljasjo	13	0.8125	3	7	6	True	0.8125	7.95	0.099375	0
rɛkɔŋkɪlɪarɛ	rigondʃiliare	9	0.6923076923076923	4	3	5	False	0.75	2.6500000000000004	0.044166666666666674	0
rɛkɔrdabɪlɛm	riɣordabile	6	0.5	6	2	4	True	0.5	1.9	0.03166666666666666	0
rɛkɔrdari	riɣorðare	5	0.5555555555555556	4	2	3	True	0.5555555555555556	0.95	0.021111111111111112	0
rɛkrɛparɛ	rekeβɾaɾ	6	0.6666666666666666	3	3	3	True	0.6666666666666666	3.4999999999999996	0.07777777777777777	0
rɛktaŋɡʊlʊm	rektaŋɡul	4	0.36363636363636365	7	1	3	True	0.36363636363636365	2.6	0.04727272727272727	0
rɛktɪtudɪnɛm	ʁettityd	9	0.75	3	4	5	False	0.75	5.35	0.08916666666666666	0
rɛkʊrrɛrɛ	ʁɨkuʁeɹ	8	0.8888888888888888	1	4	4	True	0.8888888888888888	4.25	0.09444444444444444	0
rɛkʊrsɪonɛm	regursione	6	0.5454545454545454	5	2	4	False	0.5454545454545454	2.05	0.03727272727272727	0
rɛkusatɪonɛm	ʁeɣyzasjo	10	0.8333333333333334	2	6	4	True	0.8333333333333334	6.1	0.10166666666666666	0
rɛkusarɛ	rikuzare	3	0.375	5	1	2	True	0.375	0.6499999999999999	0.016249999999999997	0
rɛkʊtɛrɛ	ɐɣuʤɹ	8	1.0	0	4	4	True	1.0	5.05	0.12625	0
rɛdarɡwɛrɛ	ʁədaʁɡe	7	0.7	3	4	3	True	0.7	4.6	0.092	0
rɛddɪtɪonɛm	ʁeʤzjo	10	0.9090909090909091	1	6	4	True	0.9090909090909091	7.45	0.13545454545454547	0
rɛdɛmptɪonɛm	redemdzjune	8	0.6666666666666666	4	3	5	False	0.6666666666666666	3.8	0.06333333333333332	0
rɛdɪɡɛrɛ	reðaddaɾ	7	0.875	1	3	4	False	0.875	4.0	0.1	0
rɛdɪtʊm	ʁeʤtʊ	5	0.7142857142857143	2	3	2	True	0.7142857142857143	3.45	0.09857142857142857	0
rɛdʊktɪonɛm	reðuɣðzie	10	0.9090909090909091	1	5	5	True	0.9090909090909091	5.3	0.09636363636363636	0
rɛdʊkɛm	redudʃe	5	0.7142857142857143	2	2	3	True	0.7142857142857143	3.1	0.08857142857142858	0
rɛfɛktɪonɛm	refetsione	7	0.6363636363636364	5	2	4	False	0.6363636363636364	2.0999999999999996	0.03818181818181818	0
rɛfɛrrɛ	ʁefeʁe	6	0.8571428571428571	1	3	3	True	0.8571428571428571	2.5999999999999996	0.07428571428571427	0
rɛfɪkɛrɛ	ʁəfɛʁ	6	0.75	2	3	3	True	0.75	4.4	0.11000000000000001	0
rɛflɛktɛrɛ	ʁeʎeʃiʁ	10	1.0	0	6	4	True	1.0	6.1000000000000005	0.12200000000000001	0
rɛflorerɛ	ʁeʎuɾiɹ	9	1.0	0	5	4	True	1.0	5.15	0.11444444444444445	0
rɛflʊɛrɛ	ʁəʎye	8	1.0	0	4	4	True	1.0	5.1000000000000005	0.1275	0
rɛfɔrmatɪonɛm	reformatsje	7	0.5384615384615384	6	2	5	False	0.5384615384615384	3.9000000000000004	0.060000000000000005	0
rɛformarɛ	reforma	3	0.3333333333333333	6	1	2	False	0.3333333333333333	2.2	0.04888888888888889	0
rɛfrenarɛ	ʁəfʁene	6	0.6666666666666666	3	3	3	True	0.6666666666666666	3.5999999999999996	0.07999999999999999	0
rɛfriɡɛratɪonɛm	refridʒeɾatsje	10	0.6666666666666666	6	4	5	False	0.6666666666666666	6.8500000000000005	0.09133333333333334	0
refriɡɛrɪʊm	ʁefɹiʒɛɾjʊ	6	0.5454545454545454	5	5	1	True	0.5454545454545454	4.5	0.08181818181818182	0
rɛfriɡeskɛrɛ	ɐʁɨfɨzeɹ	11	0.9166666666666666	2	6	4	True	0.9166666666666666	6.5	0.10833333333333334	0
rɛfʊlɡerɛ	refulxiɾ	6	0.6666666666666666	3	2	4	True	0.6666666666666666	2.5	0.05555555555555555	0
reɡɪam	reðʒʒa	4	0.6666666666666666	3	2	1	True	0.6666666666666666	3.75	0.125	0
reɡɪʊm	reðʒo	4	0.6666666666666666	2	2	2	True	0.6666666666666666	2.95	0.09833333333333334	0
reŋnarɛ	reɲare	3	0.42857142857142855	4	2	1	True	0.42857142857142855	1.45	0.041428571428571426	0
rɛɡɛrɛ	ʁeʒiʁ	6	1.0	0	3	3	True	1.0	3.15	0.105	0
rɛɡrɛdi	reɡreʤre	5	0.625	3	1	3	True	0.7142857142857143	1.65	0.04714285714285714	0
reɡʊlam	reɡulə	3	0.42857142857142855	4	1	2	True	0.42857142857142855	1.8	0.05142857142857143	0
reɡʊlarɛm	reɡular	3	0.3333333333333333	6	1	2	True	0.3333333333333333	2.4	0.05333333333333333	0
reɡʊlarɪtatɛm	reɡolarita	5	0.38461538461538464	8	2	3	True	0.38461538461538464	3.2	0.04923076923076923	0
reɡʊlarɛ	reɡula	3	0.375	5	1	2	True	0.375	2.4	0.06	0
rɛlatiwʊm	relatiβo	4	0.4444444444444444	5	2	2	True	0.4444444444444444	2.15	0.04777777777777777	0
rɛlaksatɪonɛm	ʁəlaɣzazjo	9	0.6923076923076923	4	6	3	True	0.6923076923076923	6.15	0.09461538461538462	0
rɛlaksarɛ	relagza	5	0.5555555555555556	4	3	2	True	0.5555555555555556	2.7	0.060000000000000005	0
rɛleɡatɪonɛm	releɡatsione	5	0.4166666666666667	8	1	3	False	0.4166666666666667	2.4	0.04	0
rɛlɛɡɛrɛ	releɣaɾ	6	0.75	2	2	4	True	0.75	2.9499999999999997	0.07375	0
rɛlɛwarɛ	releva	5	0.625	3	2	3	True	0.625	2.65	0.06625	0
rɛlɪɡarɛ	ʁəlje	7	0.875	1	3	4	True	0.875	4.6000000000000005	0.11500000000000002	0
rɛlɪŋkwɛrɛ	relinkiɾ	7	0.7	3	3	4	True	0.7	3.3	0.066	0
relɪkwɪas	ʁəlik	7	0.7777777777777778	2	3	4	True	0.7777777777777778	4.7	0.10444444444444445	0
rɛlɪkwʊm	ʁəlik	6	0.75	2	3	3	True	0.75	3.9	0.0975	0
rɛlukerɛ	riludʃere	4	0.4444444444444444	5	1	2	True	0.5	1.9	0.0475	0
rɛmanerɛ	rəmɨne	4	0.5	4	1	3	True	0.5	2.8	0.06999999999999999	0
rɛmɛmɔratɪonɛm	ʁəmemoʁazjo	10	0.7142857142857143	4	5	5	True	0.7142857142857143	6.1	0.08714285714285713	0
rɛmɛmɔrari	remembɾaɾ	6	0.6	4	2	4	True	0.6	3.4999999999999996	0.06999999999999999	0
rɛmɪskerɛ	ʁemɨʃeɹ	7	0.7777777777777778	2	4	3	True	0.7777777777777778	3.4	0.07555555555555556	0
rɛmɪttɛrɛ	ʁəmeðʁ	8	0.8888888888888888	1	4	4	True	0.8888888888888888	4.9	0.1088888888888889	0
rɛmotɪonɛm	remoθjon	5	0.5	5	2	3	True	0.5	3.45	0.069	0
rɛmɔwerɛ	ʁəmuvwaʁ	7	0.875	2	2	4	True	0.875	4.0	0.1	0
rɛmunɛrarɛ	ʁemyneʁe	8	0.8	2	3	5	True	0.8	4.0	0.08	0
remʊm	rɛmo	3	0.6	2	1	2	True	0.6	1.4	0.055999999999999994	0
renɛm	rene	2	0.4	3	1	1	True	0.4	1.2	0.048	0
rɛnɔwatɪonɛm	renovatsje	8	0.6666666666666666	4	3	5	False	0.6666666666666666	4.15	0.06916666666666667	0
rɛnʊntɪarɛ	renuntsa	5	0.5	5	1	4	False	0.5	3.5	0.07	0
rɛnʊɛrɛ	renwiɾ	5	0.7142857142857143	2	1	4	True	0.7142857142857143	2.8	0.08	0
rɛpararɛ	ripaɾare	3	0.375	5	1	2	True	0.375	1.4	0.034999999999999996	0
rɛpaʊsarɛ	rebosaɾ	6	0.6666666666666666	3	2	4	True	0.6666666666666666	3.05	0.06777777777777777	0
rɛpɛllɛrɛ	repeleɾ	6	0.6666666666666666	3	2	4	True	0.6666666666666666	2.9999999999999996	0.06666666666666665	0
rɛpɛrkʊtɛrɛ	repeɾɣjon	9	0.8181818181818182	2	4	5	True	0.8181818181818182	5.5	0.1	0
rɛpɛrtorɛm	ʁəβeʁðuʁ	10	1.0	0	6	4	True	1.0	5.3	0.106	0
rɛpɛtɛrɛ	repeta	5	0.625	3	1	4	True	0.625	2.8	0.06999999999999999	0
rɛpletɪonɛm	rebletsione	6	0.5454545454545454	6	2	3	False	0.5454545454545454	2.65	0.04818181818181818	0
rɛplɪkatɪonɛm	rebliɣatsione	8	0.6153846153846154	6	3	4	False	0.6153846153846154	3.15	0.04846153846153846	0
rɛplɪkarɛ	ʁepliɣaɹ	6	0.6666666666666666	3	3	3	True	0.6666666666666666	2.45	0.05444444444444445	0
rɛponɛrɛ	ʁəpoze	6	0.75	2	3	3	True	0.75	3.3499999999999996	0.08374999999999999	0
rɛprɛhɛndɛrɛ	ʁeβɹieɪŋdeɹ	11	0.9166666666666666	1	6	5	True	0.9166666666666666	4.8	0.08	0
rɛprɛhɛnsɪbɪlɛm	reprensibile	8	0.5333333333333333	7	2	6	True	0.5333333333333333	3.5999999999999996	0.047999999999999994	0
rɛprɛhɛnsɪonɛm	riprensione	7	0.5	7	2	5	True	0.5	3.5999999999999996	0.05142857142857142	0
rɛprɪmɛrɛ	ʁepʁime	7	0.7777777777777778	2	3	4	True	0.7777777777777778	3.4	0.07555555555555556	0
rɛprɔbarɛ	ʁepʁuve	8	0.8888888888888888	1	4	4	True	0.8888888888888888	3.8499999999999996	0.08555555555555555	0
reptarɛ	retaɾ	3	0.42857142857142855	4	2	1	True	0.42857142857142855	2.4	0.06857142857142857	0
rɛpʊdɪarɛ	ribudjare	5	0.5555555555555556	4	1	4	True	0.5555555555555556	2.05	0.04555555555555555	0
rɛpʊŋnarɛ	repuɡna	5	0.5555555555555556	4	2	3	True	0.5555555555555556	3.1	0.06888888888888889	0
rɛpʊllʊlarɛ	repoʎaɾ	8	0.7272727272727273	3	4	4	True	0.7272727272727273	5.4	0.09818181818181819	0
rɛpʊtarɛ	rebutare	4	0.5	4	1	3	True	0.5	1.0499999999999998	0.026249999999999996	0
rɛkwɪɛm	ʁeɣiɨ	7	1.0	0	4	3	True	1.0	3.6	0.10285714285714286	0
rɛkwirɛrɛ	ʁekɨɾeɹ	8	0.8888888888888888	1	4	4	True	0.8888888888888888	4.35	0.09666666666666666	0
rɛm	res	2	0.6666666666666666	1	1	1	True	0.6666666666666666	0.95	0.06333333333333332	0
rɛspublɪkam	rebuβliɣa	7	0.6363636363636364	4	5	2	True	0.6363636363636364	3.7	0.06727272727272728	0
rɛsarkirɛ	rizartʃire	5	0.5	5	2	2	False	0.5555555555555556	1.9	0.042222222222222223	0
rɛskɪndɛrɛ	ʁesiŋʤɹ	9	0.9	1	5	4	True	0.9	5.2	0.10400000000000001	0
rɛsɛkarɛ	rezekare	4	0.5	4	1	3	True	0.5	0.8499999999999999	0.021249999999999998	0
rɛsɛrwatɪonɛm	ʁezeʁvazjo	11	0.8461538461538461	2	7	4	True	0.8461538461538461	6.4	0.09846153846153846	0
rɛsɪderɛ	rizedere	4	0.5	4	1	3	True	0.5	0.6499999999999999	0.016249999999999997	0
rɛsɪŋnarɛ	ʁeziɲe	9	1.0	0	5	4	True	1.0	4.4	0.09777777777777778	0
rɛsɔnarɛ	rizonare	4	0.5	4	1	3	True	0.5	0.6499999999999999	0.016249999999999997	0
rɛsplɛnderɛ	risplendere	3	0.2727272727272727	8	0	3	False	0.2727272727272727	0.5999999999999999	0.010909090909090906	0
rɛsponsʊm	responso	3	0.3333333333333333	6	1	2	True	0.3333333333333333	1.4	0.03111111111111111	0
rɛmpublɪkam	rebubliɣə	7	0.6363636363636364	4	4	3	True	0.6363636363636364	3.35	0.06090909090909091	0
restaʊratɪonɛm	ʁestoʁasjo	9	0.6428571428571429	5	5	4	True	0.6428571428571429	6.45	0.09214285714285715	0
rɛstaʊrarɛ	ristorare	4	0.4	6	0	4	True	0.4	1.5999999999999999	0.032	0
rɛstɛm	ʁeʃðɨ	6	1.0	0	4	2	True	1.0	2.85	0.095	0
rɛstɪtʊɛrɛ	ʁestitye	7	0.7	3	2	5	True	0.7	3.0999999999999996	0.06199999999999999	0
rɛstɪtutɪonɛm	reststutsione	6	0.46153846153846156	8	1	4	False	0.46153846153846156	3.4000000000000004	0.05230769230769231	0
rɛstarɛ	restare	2	0.2857142857142857	5	0	2	True	0.2857142857142857	0.3999999999999999	0.011428571428571427	0
rɛstrɪktʊm	ʁestʁe	8	0.8	2	5	3	True	0.8	5.2	0.10400000000000001	0
rɛstrɪŋɡɛrɛ	restrɨŋðʒe	6	0.5454545454545454	5	2	4	True	0.5454545454545454	2.8499999999999996	0.05181818181818181	0
rɛsumɛrɛ	reze	7	0.875	1	3	4	True	0.875	4.65	0.11625	0
rɛsʊskɪtatɪonɛm	rizuʃitatsione	10	0.6666666666666666	6	4	5	False	0.6666666666666666	4.3	0.05733333333333333	0
rɛtardarɛ	ritardare	2	0.2222222222222222	7	0	2	True	0.2222222222222222	0.3999999999999999	0.008888888888888887	0
retɛ	reðzea	4	0.6666666666666666	2	1	1	True	1.0	2.7	0.135	0
retɪarɪʊm	retsjario	5	0.5555555555555556	5	1	3	False	0.5555555555555556	3.2	0.07111111111111111	0
rɛtɪkerɛ	reʤθeɾ	6	0.75	2	3	3	True	0.75	3.6	0.09	0
rɛtɪnakʊlʊm	ʁeʤnaɣl	8	0.7272727272727273	3	4	4	True	0.7272727272727273	5.7	0.10363636363636364	0
rɛtɪnerɛ	retsine	5	0.625	4	1	3	False	0.625	2.15	0.05375	0
rɛtɔrkwerɛ	ritortʃere	5	0.5	5	2	3	False	0.5	1.4	0.027999999999999997	0
rɛtraktɪonɛm	retratsione	6	0.5	7	2	3	False	0.5	1.9	0.03166666666666666	0
rɛtraktarɛ	ʁedɹɐdaɹ	9	0.9	1	6	3	True	0.9	3.9	0.078	0
rɛtrahɛrɛ	ʁedɹɐiɹ	9	1.0	0	5	4	True	1.0	3.8499999999999996	0.08555555555555555	0
rɛtrɪbʊɛrɛ	retribuire	5	0.5	5	0	5	True	0.5	0.9999999999999999	0.019999999999999997	0
rɛtrokedɛrɛ	redɾoθeðeɾ	8	0.7272727272727273	3	5	3	True	0.7272727272727273	3.8000000000000003	0.06909090909090909	0
rɛwɛnirɛ	reveni	5	0.625	3	2	3	True	0.625	2.65	0.06625	0
rɛwɛrbɛrarɛ	reβeɾβeɾaɾ	9	0.8181818181818182	2	5	4	True	0.8181818181818182	5.5	0.1	0
rɛwɛrɛntɛm	reverende	7	0.7	3	3	4	False	0.7	2.3	0.046	0
rɛwɛrɛntɪam	ʁeveʁɑz	11	1.0	0	6	5	True	1.0	6.3	0.11454545454545455	0
rɛwɛrsarɛ	reβesaɾ	6	0.6666666666666666	3	3	3	True	0.6666666666666666	3.55	0.07888888888888888	0
rɛwɛrti	riversare	7	0.7777777777777778	2	2	3	False	1.0	2.9	0.08285714285714285	0
rɛwɪderɛ	rivedere	4	0.5	4	1	3	True	0.5	0.6499999999999999	0.016249999999999997	0
rɛwɪŋkɛrɛ	reβenθeɾ	8	0.8888888888888888	1	4	4	True	0.8888888888888888	3.55	0.07888888888888888	0
rɛwisɛrɛ	ʁevize	7	0.875	1	4	3	True	0.875	3.4	0.08499999999999999	0
rɛwɔkatɪonɛm	ʁevuɡɐzɐʊ	12	1.0	0	6	6	True	1.0	5.949999999999999	0.09916666666666665	0
rɛwɔkarɛ	revoka	5	0.625	3	2	3	True	0.625	2.45	0.061250000000000006	0
rɛwɔlwɛrɛ	rivolðʒere	7	0.7	3	2	4	True	0.7777777777777778	2.3499999999999996	0.05222222222222221	0
rhetɔrɛm	retoɾ	5	0.625	3	3	2	True	0.625	3.4	0.08499999999999999	0
rhɛʊma	reu	5	0.8333333333333334	1	2	3	True	0.8333333333333334	3.6	0.12000000000000001	0
rhɔmbɔidɛm	ʁoboid	7	0.7	3	4	3	True	0.7	4.5	0.09	0
rhɔŋkʰarɛ	ʁuŋkaɹ	6	0.6666666666666666	3	4	2	True	0.6666666666666666	3.95	0.08777777777777779	0
rɪktʊm	ritt	4	0.6666666666666666	2	2	2	False	0.6666666666666666	2.25	0.075	0
riderɛ	ride	2	0.3333333333333333	4	1	1	True	0.3333333333333333	2	0.06666666666666667	0
rɪdɪkam	riʤɣa	5	0.7142857142857143	2	3	2	True	0.7142857142857143	3.25	0.09285714285714286	0
rɪɡɪdɪtatɛm	ʁiʒiʤde	11	1.0	1	5	5	True	1.0	5.95	0.10818181818181818	0
rɪɡɪdʊm	ridʒid	6	0.8571428571428571	2	2	3	True	0.8571428571428571	3.15	0.09	0
rɪɡarɛ	ʁɨɡaɹ	4	0.6666666666666666	2	2	2	True	0.6666666666666666	1.95	0.065	0
rɪɡɔrɔsʊm	riɡorozo	6	0.6666666666666666	3	2	4	True	0.6666666666666666	1.45	0.03222222222222222	0
rɪŋɡi	reɲiɾ	4	0.8	2	2	1	True	0.8	1.65	0.066	0
ripam	riva	2	0.4	3	2	0	True	0.4	1.5	0.06	0
